BGGId,Name,YearPublished,Complexity,ComplexityCategory,AvgRating,MinPlayers,MaxPlayers,NumOwned,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,MfgAgeRec,NumUserRatings,TotalMechanics,boardgamerank,strategygamesrank,abstractsrank,familygamesrank,thematicrank,cgsrank,wargamesrank,partygamesrank,childrensgamesrank,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
8046,Alien Space Battle Manual,1973,2.2,Average complexity,7,2,8,136,90,90,90,12,42,5,13575,21926,21926,21926,21926,21926,2595,21926,21926,0,0,1,0,0,0,0,0
201917,Mech Command RTS,2018,2.3333,Average complexity,6.86471,2,6,144,80,40,80,14,51,8,13576,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
95607,Killer Bunnies and the Conquest of the Magic Carrot,2011,1.875,Low complexity,5.90814,2,8,561,60,60,60,13,203,4,13577,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
205496,PaiMiahhh,2016,2,Average complexity,6.57974,4,4,78,40,25,40,10,39,2,13578,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
166991,Addictive Alchemy,2016,2.3,Average complexity,7.49692,2,6,110,45,45,45,12,39,1,13579,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
10998,Word Jam,2004,1.3529,Low complexity,5.84225,5,12,360,20,20,20,10,142,1,13580,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
229297,Before the Earth Explodes,2018,2,Average complexity,6.17279,2,2,284,30,20,30,13,68,2,13581,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
69543,Lemonade Stall,2010,2.5385,Average complexity,7.38485,2,4,26,60,60,60,10,33,3,13582,2247,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
89972,15,2011,1.2857,Low complexity,5.91009,2,6,177,20,20,20,7,108,1,13583,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
111142,Zombie Town,2011,1,Low complexity,6.12088,3,6,227,40,20,40,13,91,1,13584,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
308126,The Coding,2020,1.9545,Low complexity,7.88977,2,4,50,25,10,25,8,44,2,13585,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2161,Tyranid Attack,1992,2.6,Average complexity,6.02115,2,2,227,45,45,45,12,104,1,13586,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
8089,X-Machina,2003,1.1538,Low complexity,6.02645,4,8,164,60,60,60,12,93,2,13587,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
41428,Consensus Movie Edition,2009,2,Average complexity,6.74167,3,8,84,30,30,30,17,39,3,13588,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
7566,The War of the Worlds,1980,2.4,Average complexity,6.68958,2,2,137,60,60,60,12,48,1,13589,21926,21926,21926,21926,21926,2603,21926,21926,0,0,1,0,0,0,0,0
649,Thieves of Bagdad,1999,2.1667,Average complexity,5.97797,3,6,314,90,90,90,10,118,6,13590,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
150923,Pirates! Card Game,2014,2.1111,Average complexity,6.30214,2,6,144,30,30,30,12,70,2,13591,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
12142,"The Battle of Austerlitz, December 2, 1805",1980,2.4,Average complexity,6.15479,1,2,239,0,0,0,12,73,5,13592,21926,21926,21926,21926,21926,2661,21926,21926,0,0,1,0,0,0,0,0
89807,Bradley's D-Day,2011,3.3333,High complexity,6.80625,1,2,293,240,240,240,12,32,3,13593,21926,21926,21926,21926,21926,2503,21926,21926,0,0,1,0,0,0,0,0
245750,Sonic the Hedgehog: Battle Racers,2018,2,Average complexity,6.89623,1,5,154,60,30,60,9,53,3,13594,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
12202,Battle of the Atlantic,2000,1.875,Low complexity,6.60289,1,1,131,60,60,60,12,38,4,13595,21926,21926,21926,21926,21926,2532,21926,21926,0,0,1,0,0,0,0,0
8363,Turning Point: The Battle of Stalingrad,1972,2.5,Average complexity,6.56607,2,2,201,180,150,180,12,56,3,13596,21926,21926,21926,21926,21926,2476,21926,21926,0,0,1,0,0,0,0,0
165471,Col-Or-Form,2014,1,Low complexity,6.39574,2,4,105,20,20,20,10,47,3,13598,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
285529,Dragon's Breath: The Hatching,2019,1,Low complexity,6.32745,2,4,177,20,20,20,6,51,1,13599,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
11129,"Krim: von Manstein's Battles for Sevastopol, 1941-1942",1990,2.4444,Average complexity,6.38548,2,2,370,0,0,0,12,62,1,13600,21926,21926,21926,21926,21926,2594,21926,21926,0,0,1,0,0,0,0,0
246346,Cat'astrophes,2018,1,Low complexity,6.12855,2,6,251,20,10,20,7,85,5,13601,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
245058,The Neverland Rescue,2019,2.3333,Average complexity,6.6512,2,2,181,45,30,45,12,50,4,13602,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
164428,Ultimate Scheme,2016,2.3333,Average complexity,7.06512,2,4,105,90,60,90,13,43,3,13603,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
289494,Drogi do Rzymu,2020,1.6667,Low complexity,6.7325,2,5,53,30,15,30,8,40,2,13604,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
512,Holiday!,1973,2,Average complexity,6.61051,2,8,37,40,40,40,8,39,1,13605,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
245134,Dackel Drauf!,2018,1.5,Low complexity,6.32595,2,5,126,20,20,20,8,51,2,13606,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
162578,Collapse,2015,2.3333,Average complexity,6.28529,2,4,179,20,20,20,8,68,2,13607,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2284,Fight!,2000,1.25,Low complexity,5.96641,2,6,182,10,10,10,10,106,2,13608,21926,621,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
183528,Captain Black,2015,1.3333,Low complexity,6.23065,2,4,149,50,30,50,6,62,2,13609,21926,21926,21926,21926,21926,21926,21926,196,0,0,0,0,0,0,0,1
23643,Nine Navies War,2007,2.75,Average complexity,6.49904,2,2,167,120,120,120,12,52,1,13610,21926,21926,21926,21926,21926,2628,21926,21926,0,0,1,0,0,0,0,0
148138,Mat Goceng,2013,1.3333,Low complexity,6.59,3,6,68,30,30,30,10,55,5,13611,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
20643,Friesen-Törn,2005,1.2727,Low complexity,6.34,3,6,77,45,45,45,10,50,1,13612,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2720,Shooting Stars: A Tactical Game of Fighter Combat in Space,1980,2.25,Average complexity,6.44545,1,4,203,120,120,120,12,55,3,13613,21926,21926,21926,21926,21926,2608,21926,21926,0,0,1,0,0,0,0,0
175867,[microfilms],2015,1.8333,Low complexity,5.93683,2,6,542,30,10,30,12,124,4,13614,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
145206,The Other Hat Trick,2013,1,Low complexity,6.65581,3,3,99,10,10,10,8,43,3,13616,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
17644,Rebels & Redcoats: Volume II,1995,2.625,Average complexity,6.58409,1,2,199,90,90,90,12,44,1,13617,21926,21926,21926,21926,21926,2546,21926,21926,0,0,1,0,0,0,0,0
178266,Fate Of Akalon: Tribes,2016,2,Average complexity,6.93725,2,4,92,45,15,45,13,40,3,13618,21926,21926,1974,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
192349,Risky Adventure,2016,1.6667,Low complexity,5.66594,2,4,858,45,45,45,8,283,3,13619,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
283713,Final Fantasy XIV: Gold Saucer Cactpot Party,2019,1.5,Low complexity,6.72821,2,4,97,20,10,20,6,39,0,13620,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
12478,Battlegame Book 4: World War II,1975,1.7143,Low complexity,6.83784,2,2,86,30,30,30,7,37,2,13621,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
173240,Fruit Picking,2014,1.75,Low complexity,6.42778,2,4,94,30,15,30,6,45,2,13622,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
239452,Judge Dredd: Block War,2018,2.5,Average complexity,6.87536,2,2,158,15,15,15,12,69,1,13623,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
906,Abilene,1983,1.7,Low complexity,5.8831,3,6,308,45,45,45,8,142,2,13624,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
183305,Science Ninjas: Valence,2015,2,Average complexity,6.38983,2,5,242,25,10,25,8,59,0,13625,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
680,Dune,1984,2.16,Average complexity,5.76155,2,4,934,90,90,90,10,342,5,13626,21926,21926,21926,1116,21926,21926,21926,21926,1,0,0,0,0,0,0,0
293691,Rick and Morty: The Morty Zone Dice Game,2019,1,Low complexity,6.64889,2,4,156,20,15,20,15,42,5,13627,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
193854,Gnomi,2017,1.25,Low complexity,6.37212,2,6,151,10,10,10,12,52,4,13628,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
172598,H.I.D.E.: Hidden Identity Dice Espionage,2015,1.6,Low complexity,5.80483,3,5,487,30,30,30,8,187,6,13629,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
286658,Ausser Rand & Band,2019,1,Low complexity,6.60256,2,4,53,30,30,30,7,39,3,13630,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
16268,Miss Monster,2005,1.25,Low complexity,6.32941,3,4,91,40,40,40,7,51,1,13631,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
192016,Castlecards,2016,1,Low complexity,6.42708,2,4,120,30,10,30,9,57,0,13632,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
154811,MERCS: Conflict,2014,2.4,Average complexity,6.02371,2,2,340,30,30,30,12,97,4,13633,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2341,Confrontation,1974,2.1429,Average complexity,6.74737,2,4,73,60,60,60,10,38,4,13634,21926,21926,21926,21926,21926,2485,21926,21926,0,0,1,0,0,0,0,0
234216,Niwa,2017,1.6667,Low complexity,6.81528,2,2,100,20,10,20,7,36,1,13635,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
322148,Pocket Detective: Die Bombe tickt,2020,2,Average complexity,6.18574,1,6,166,60,45,60,12,68,3,13637,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
158495,Da Yu: The Flood Conqueror,2014,2.3333,Average complexity,6.55976,2,4,67,30,30,30,10,41,3,13639,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
278142,Outpost 18,2019,2,Average complexity,6.57398,2,2,244,15,10,15,10,48,3,13640,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
265105,Red Dragon,2019,1,Low complexity,6.625,3,6,70,0,30,0,8,44,1,13641,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
230916,Chop! Chop!,2017,1,Low complexity,6.64048,2,5,88,0,15,0,6,42,4,13643,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
184780,Dark Assembly,2015,3,High complexity,6.6881,1,4,84,120,60,120,15,42,1,13644,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
129313,Custer's Final Campaign: 7th Cavalry at Little Bighorn,2012,1.8333,Low complexity,6.3129,2,2,192,30,30,30,0,62,1,13645,21926,21926,21926,21926,21926,2643,21926,21926,0,0,1,0,0,0,0,0
184460,Back to the Future: An Adventure Through Time,2016,2.3333,Average complexity,5.77487,2,4,711,30,30,30,10,228,1,13646,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
15159,Coloretto,1993,1.5,Low complexity,6.65244,1,4,46,15,15,15,3,41,2,13647,21926,21926,21926,21926,21926,21926,21926,326,0,0,0,0,0,0,0,1
4296,Battles & Leaders: A Game of Tactical Level Combat in the American Civil War 1861-1865,1981,3.25,High complexity,6.68,2,4,197,180,60,180,12,50,8,13648,21926,21926,21926,21926,21926,2563,21926,21926,0,0,1,0,0,0,0,0
104239,bezzerwizzer kompakt,2010,2,Average complexity,6.31273,2,4,150,0,0,0,16,55,1,13649,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
6086,Okinawa: The Bloodiest Battle of the Pacific Ocean,1979,3.0526,High complexity,6.216,2,2,253,240,240,240,12,100,9,13650,21926,21926,21926,21926,21926,2783,21926,21926,0,0,1,0,0,0,0,0
198825,Incantris,2017,2,Average complexity,6.60109,1,4,206,60,20,60,14,55,4,13651,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
155700,Happy Birthday!,2014,1.1,Low complexity,5.92895,3,8,237,20,20,20,5,128,0,13652,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
22336,"Kreuzverhör: Krimi-Kartenspiel für zwei ""Ermittler""",2006,1.8333,Low complexity,6.28793,2,2,186,40,40,40,12,58,2,13653,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
1987,Emperor of China,1972,2.0476,Average complexity,6.01759,2,5,293,60,60,60,10,108,7,13654,2227,21926,21926,21926,21926,2634,21926,21926,0,1,1,0,0,0,0,0
130202,Cock & Bull,2009,1,Low complexity,6.50394,2,2,120,15,5,15,10,66,1,13655,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
288664,Straszydła,2019,3.5,High complexity,7.04167,2,4,64,120,45,120,13,36,7,13656,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
96564,Engage,2011,3,High complexity,7.09211,2,2,76,90,90,90,13,38,3,13657,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
41757,Opus-Dei: Existence After Religion,2008,1.5455,Low complexity,6.04096,2,6,310,45,45,45,16,142,1,13658,21926,21926,1951,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
220234,Time Breaker,2019,2,Average complexity,6.79045,2,5,145,30,5,30,8,42,4,13659,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
286434,UBike Tour: Taiwan,2019,2,Average complexity,6.5925,2,4,81,45,30,45,8,40,2,13661,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
12218,"Lille: The Classic Vauban Siege, 1708",1978,3.2857,High complexity,6.71892,0,0,107,0,0,0,12,37,2,13662,21926,21926,21926,21926,21926,2531,21926,21926,0,0,1,0,0,0,0,0
185244,Autumn,2015,1.2,Low complexity,6.55816,1,3,70,20,10,20,8,49,2,13663,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
242328,Kontour,2018,1,Low complexity,6.39474,3,7,195,0,20,0,10,57,2,13664,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
302022,BIRDIE!: The Disc Golf Board Game,2020,2,Average complexity,6.60531,2,6,134,90,40,90,0,49,3,13665,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
31975,Retsami,2006,2.625,Average complexity,6.28333,2,2,85,40,40,40,0,66,0,13666,21926,610,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
37477,Osaki ni Shitsurei Shima-su!!,2008,1.2857,Low complexity,6.08,2,4,91,20,20,20,0,75,2,13667,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
27339,3 Man Chess,2004,3.4,High complexity,6.712,3,3,158,60,60,60,0,50,2,13668,21926,729,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
3947,Cannibal Pygmies in the Jungle of Doom,2002,1.3333,Low complexity,5.69908,2,6,806,20,20,20,12,372,2,13669,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
16874,Vince Lombardi's Game,1970,2,Average complexity,7.32533,2,2,52,0,0,0,10,30,2,13670,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
25627,SeaRovers,2006,2.75,Average complexity,6.825,1,4,41,180,60,180,14,40,3,13671,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
129969,Schlag den Raab: Das Quiz,2012,1.75,Low complexity,6.68889,2,6,97,60,60,60,12,36,0,13672,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
4815,The Campaign for North Africa: The Desert War 1940-43,1979,4.7094,High complexity,6.1663,8,10,411,60000,60000,60000,14,154,3,13673,21926,21926,21926,21926,21926,2837,21926,21926,0,0,1,0,0,0,0,0
95503,Donkey: It's a Kick!,2011,1,Low complexity,6.81191,3,8,91,45,45,45,8,47,2,13674,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
9759,Outta Control,1992,1,Low complexity,6.75,2,6,136,30,30,30,8,38,4,13676,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
37370,Seii Taishogun,2008,2.25,Average complexity,7.06857,2,4,76,45,45,45,8,35,2,13677,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
9790,Triumph & Fall of the Desert Fox,1998,2.8333,Average complexity,6.7,1,2,204,120,120,120,12,40,5,13678,21926,21926,21926,21926,21926,2655,21926,21926,0,0,1,0,0,0,0,0
123689,Fornovo 1495,2016,3,High complexity,7.18125,1,2,162,180,180,180,12,32,4,13679,21926,21926,21926,21926,21926,2511,21926,21926,0,0,1,0,0,0,0,0
26363,Nomads of Arabia: The Wandering Herds Game,2006,2.2,Average complexity,6.05424,3,6,168,45,45,45,10,85,2,13680,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
89898,Faux•Cabulary,2011,1.1111,Low complexity,5.81546,3,7,427,30,20,30,13,194,0,13681,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
135557,Wizard's Brew,2013,2,Average complexity,5.77812,3,6,538,75,75,75,13,160,2,13682,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
186755,Cadaver,2016,1.2,Low complexity,6.14545,2,3,200,30,20,30,10,82,2,13683,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
125609,Pixel Lincoln: The Deckbuilding Game,2013,1.7857,Low complexity,5.7459,1,4,602,45,45,45,10,288,1,13684,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
11925,Quizzle,1978,2.25,Average complexity,6.64655,2,4,83,30,30,30,10,37,1,13686,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
186980,Holdfast: North Africa 1941-42,2016,2.1667,Average complexity,6.40152,1,2,206,150,120,150,10,66,3,13687,21926,21926,21926,21926,21926,2617,21926,21926,0,0,1,0,0,0,0,0
259064,Das Maß aller Dinge,2018,1.5,Low complexity,6.64286,2,6,77,20,20,20,14,42,0,13688,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
154674,Castle Assault,2015,2.7143,Average complexity,6.39625,1,2,293,60,30,60,13,96,4,13689,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
15721,N-Tropy,2004,1.3333,Low complexity,5.76015,2,6,323,5,5,5,8,199,2,13690,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
307369,Instacrime: Munford,2020,2,Average complexity,6.05199,2,6,170,60,40,60,10,89,2,13691,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
194505,Tallinn,2016,1.3333,Low complexity,5.87136,2,4,267,20,10,20,10,118,3,13692,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
9111,War of 1812,2001,3,High complexity,6.79737,2,2,224,240,240,240,12,38,2,13693,21926,21926,21926,21926,21926,2544,21926,21926,0,0,1,0,0,0,0,0
7815,Secrets of the Deep,1991,1.5,Low complexity,5.99032,2,5,216,30,30,30,7,93,1,13695,21926,21926,21926,21926,21926,21926,21926,218,0,0,0,0,0,0,0,1
288098,Shadow Raiders,2018,1.6667,Low complexity,6.60233,4,8,90,60,60,60,13,43,7,13696,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
288068,Steven Universe: Beach-A-Palooza Card Battling Game,2020,2,Average complexity,6.77917,2,6,212,60,45,60,10,48,2,13697,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
291415,Ostkrieg: WWII Eastern Front,2020,2,Average complexity,6.89756,1,2,125,240,180,240,14,41,3,13698,21926,21926,21926,21926,21926,2472,21926,21926,0,0,1,0,0,0,0,0
160614,Soqquadro,2014,1.5,Low complexity,6.01705,2,12,240,20,20,20,6,104,3,13699,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
130223,Auf die Nüsse!,2012,1.75,Low complexity,6.08425,2,4,126,30,30,30,8,73,2,13700,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
232238,New Lost Legacy,2017,1,Low complexity,6.97188,2,4,82,0,10,0,10,32,5,13701,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
1331,Showdown Yahtzee,1991,1.2857,Low complexity,5.77228,2,4,587,30,30,30,8,184,1,13702,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
173408,Legends of Empires,2016,3.5,High complexity,6.29655,1,4,83,120,75,120,14,58,2,13703,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
10914,Hannibal: Rome and Carthage in The Second Punic War 219-202 B.C.,1983,2.6,Average complexity,6.77576,2,2,103,0,0,0,12,33,2,13704,21926,21926,21926,21926,21926,2486,21926,21926,0,0,1,0,0,0,0,0
269504,Two Robots,2019,1.5,Low complexity,7.29211,2,4,118,45,15,45,10,38,6,13705,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
130685,Construction Zone,2012,1.3,Low complexity,5.88258,2,4,136,20,20,20,8,132,2,13706,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
176433,Zombies vs Cheerleaders,2015,1.5,Low complexity,5.944,2,2,398,30,30,30,10,110,1,13707,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
119193,Crazy Creatures of Dr. Gloom,2012,1.1905,Low complexity,5.62535,2,4,1127,20,20,20,7,473,2,13708,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
208543,"Dwarves: Dig, Delve, Die",2017,2,Average complexity,6.15197,2,6,211,30,5,30,13,76,2,13709,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
285892,Boss Quest,2019,1.5,Low complexity,6.34022,2,5,101,20,20,20,8,92,1,13710,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
55999,Les Nettoyeurs,2009,1.6471,Low complexity,7.34286,1,2,159,90,90,90,7,35,4,13711,21926,21926,21926,21926,21926,2662,21926,21926,0,0,1,0,0,0,0,0
229408,Death Show TV,2017,1.8,Low complexity,6.51955,2,8,122,60,15,60,14,67,4,13713,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
173372,Hawken: Real-Time Card Game – Sharpshooter vs. Bruiser,2014,1,Low complexity,6.44,2,2,172,20,10,20,12,45,4,13714,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
90375,Mieses Karma,2011,1.5833,Low complexity,5.94545,3,5,160,30,30,30,10,99,0,13716,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
310196,The Original Sherlock Holmes and His Baker Street Irregulars,2021,1.6667,Low complexity,7.29909,1,5,172,45,30,45,12,33,2,13717,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
63433,Tantrix Gobble,2009,1,Low complexity,6.51578,1,6,109,10,10,10,5,45,2,13718,21926,633,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
39034,North Pole,2011,1.5714,Low complexity,6.27647,2,6,128,30,30,30,9,68,6,13719,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
244939,Greedy Dragons,2018,2,Average complexity,6.60346,2,6,132,30,15,30,8,52,4,13720,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
191999,Uglydoll Loonacy,2016,1,Low complexity,6.41957,2,5,184,10,5,10,8,46,3,13721,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
24658,Avanti mare!,2000,1,Low complexity,5.81172,1,6,284,30,30,30,3,145,2,13722,21926,21926,21926,21926,21926,21926,21926,352,0,0,0,0,0,0,0,1
41305,Orchard: The Card Game,2009,1,Low complexity,6.28,1,6,151,0,0,0,3,65,2,13723,21926,21926,21926,21926,21926,21926,21926,256,0,0,0,0,0,0,0,1
